종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"457940","에스케이증권제10호스팩","KOSDAQ","SPAC(소속부없음)","2230","0","0.00","2235","2235","2210","6434","14333655","7381300000","3310000"
"435870","에스케이증권제8호스팩","KOSDAQ","SPAC(소속부없음)","2240","0","0.00","0","0","0","0","0","8332800000","3720000"
"455910","에스케이증권제9호스팩","KOSDAQ","SPAC(소속부없음)","2225","-10","-0.45","2235","2235","2215","13884","30974455","11169500000","5020000"
"096630","에스코넥","KOSDAQ","중견기업부","1850","-41","-2.17","1874","1889","1835","1199712","2223645680","142910409500","77248870"
"069510","에스텍","KOSDAQ","벤처기업부","8650","60","0.70","8440","8720","8440","4430","38134050","94371500000","10910000"
"041910","에스텍파마","KOSDAQ","우량기업부","6730","80","1.20","6630","6730","6590","10227","68052020","80075309990","11898263"
"234300","에스트래픽","KOSDAQ","벤처기업부","3935","20","0.51","3880","3975","3845","98580","385782675","108339372270","27532242"
"039440","에스티아이","KOSDAQ","우량기업부","26050","-1000","-3.70","27050","27050","25750","261079","6820454750","412371500000","15830000"
"098660","에스티오","KOSDAQ","중견기업부","2150","5","0.23","2130","2155","2100","43473","92637405","26877098400","12500976"
"052020","에스티큐브","KOSDAQ","벤처기업부","10050","-150","-1.47","10180","10180","9880","164130","1641575930","465098935050","46278501"
"237690","에스티팜","KOSDAQ GLOBAL","우량기업부","61700","-1300","-2.06","61700","63100","61500","88798","5510095200","1160501417500","18808775"
"050760","에스폴리텍","KOSDAQ","중견기업부","2220","0","0.00","2200","2220","2180","14726","32430705","36262985160","16334678"
"288620","에스퓨얼셀","KOSDAQ","벤처기업부","16770","-10","-0.06","16780","17010","16510","22474","377798150","117043129320","6979316"
"317830","에스피시스템스","KOSDAQ","벤처기업부","11080","350","3.26","10900","11360","10800","656502","7294885200","119373903440","10773818"
"058610","에스피지","KOSDAQ","우량기업부","35450","300","0.85","35500","36000","34950","519603","18394704100","786187412000","22177360"
"043340","에쎈테크","KOSDAQ","중견기업부","716","-14","-1.92","732","732","710","68325","49215834","68020000000","95000000"
"023960","에쓰씨엔지니어링","KOSPI",,"1751","-14","-0.79","1848","1848","1740","242780","429288317","56683855276","32372276"
"298690","에어부산","KOSPI",,"3205","55","1.75","3260","3460","3165","896304","2917370980","373831200000","116640000"
"187660","에이디엠코리아","KOSDAQ","중견기업부","2155","0","0.00","2175","2180","2130","73559","158165675","47057118750","21836250"
"054630","에이디칩스","KOSDAQ","투자주의환기종목(소속부없음)","298","-2","-0.67","300","300","295","357789","106000189","23753419378","79709461"
"200710","에이디테크놀로지","KOSDAQ","우량기업부","29200","450","1.57","28700","30000","28450","319115","9396252600","392070414800","13427069"
"096690","에이루트","KOSDAQ","중견기업부","505","-8","-1.56","508","515","501","429845","217048067","84529903740","167385948"
"140910","에이리츠","KOSPI",,"3380","35","1.05","3340","3435","3340","1389","4711120","15085048160","4463032"
"078520","에이블씨엔씨","KOSPI",,"7460","-110","-1.45","7530","7650","7410","74833","561966080","194065641060","26014161"
"298380","에이비엘바이오","KOSDAQ","기술성장기업부","22750","-600","-2.57","23450","23500","22500","479128","10921502850","1089555262250","47892539"
"203400","에이비온","KOSDAQ","기술성장기업부","6890","-80","-1.15","6970","6970","6660","62648","423608130","143217331400","20786260"
"195990","에이비프로바이오","KOSDAQ","중견기업부","564","-6","-1.05","570","574","560","639126","360104646","160565002644","284689721"
"003800","에이스침대","KOSDAQ","우량기업부","26300","-250","-0.94","26450","26500","26200","1351","35521150","291667000000","11090000"
"088800","에이스테크","KOSDAQ","중견기업부","2615","600","29.78","2030","2615","1970","30756926","74756810828","182856680895","69926073"
"241840","에이스토리","KOSDAQ","중견기업부","13330","-40","-0.30","13370","13420","13230","28397","377322580","127168120020","9539994"
"311960","에이아이더뉴트리진","KONEX","일반기업부","11130","-1190","-9.66","11610","11610","10810","1238","13909210","34087450320","3062664"
"453860","에이에스텍","KOSDAQ","벤처기업부","37000","-1000","-2.63","37850","38700","35800","115879","4275225550","209316955000","5657215"
"312610","에이에프더블류","KOSDAQ","중견기업부","2835","50","1.80","2815","2855","2760","18340","51450255","57428277480","20256888"
"015260","에이엔피","KOSPI",,"1302","-49","-3.63","1351","1361","1297","195453","256185822","58742195988","45116894"
"172670","에이엘티","KOSDAQ","벤처기업부","20950","-100","-0.48","21050","21350","20550","90426","1902095350","187717426050","8960259"
"234070","에이원알폼","KONEX","일반기업부","1547","192","14.17","1355","1547","1349","19","25845","10733831654","6938482"
"445090","에이직랜드","KOSDAQ","벤처기업부","54200","700","1.31","55300","57800","54100","1135898","63494684300","578769496800","10678404"
"072990","에이치시티","KOSDAQ","우량기업부","8820","-390","-4.23","9220","9220","8740","47862","426764790","63244348020","7170561"
"227100","에이치앤비디자인","KOSDAQ","중견기업부","2345","-90","-3.70","2305","2735","2100","1368300","3268589080","29749987890","12686562"
"044990","에이치엔에스하이텍","KONEX","일반기업부","17750","480","2.78","17300","17800","17300","26838","469026630","133321386000","7511064"
"239610","에이치엘사이언스","KOSDAQ","우량기업부","15350","-200","-1.29","15380","15650","15350","2490","38525250","82768965250","5392115"
"462020","에이치엠씨제6호스팩","KOSDAQ","SPAC(소속부없음)","2045","0","0.00","2065","2065","2040","24752","50730685","8885525000","4345000"
"148930","에이치와이티씨","KOSDAQ","중견기업부","6800","-230","-3.27","7040","7060","6760","88291","607494430","69191448400","10175213"
"044780","에이치케이","KOSDAQ","벤처기업부","1826","-2","-0.11","1828","1836","1809","27031","49288506","33791567062","18505787"
"357230","에이치피오","KOSDAQ","중견기업부","8030","-280","-3.37","8310","8310","8000","69688","566527320","167521209570","20861919"
"355690","에이텀","KOSDAQ","기술성장기업부","17120","-960","-5.31","17880","18060","17120","100815","1771608020","92211059200","5386160"
"071670","에이테크솔루션","KOSDAQ","우량기업부","11300","-40","-0.35","11340","11620","11200","83356","947533170","113000000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","13740","-180","-1.29","13780","14080","13740","91513","1268112150","113492400000","8260000"
"224110","에이텍모빌리티","KOSDAQ","벤처기업부","14720","-180","-1.21","14960","14960","14690","22363","330555400","78604800000","5340000"
"021080","에이티넘인베스트","KOSDAQ","우량기업부","3095","-155","-4.77","3155","3255","3025","1267382","3952675975","148560000000","48000000"
"089530","에이티세미콘","KOSDAQ","관리종목(소속부없음)","600","0","0.00","0","0","0","0","0","43367041800","72278403"
"200470","에이팩트","KOSDAQ","우량기업부","4370","450","11.48","4040","4475","4005","5280060","22532424155","185122346410","42362093"
"207490","에이펙스인텍","KONEX","일반기업부","7000","0","0.00","7000","7000","7000","10142","70994000","25200000000","3600000"
"262260","에이프로","KOSDAQ","벤처기업부","12950","-40","-0.31","12990","13100","12800","49460","637630550","187277124300","14461554"
"007460","에이프로젠","KOSPI",,"970","-148","-13.24","960","1033","958","9815789","9710142153","256892140260","264837258"
"109960","에이프로젠 H&G","KOSDAQ","중견기업부","632","-49","-7.20","655","664","627","1103657","710838378","72144238432","114152276"
"003060","에이프로젠바이오로직스","KOSPI",,"203","-87","-30.00","226","230","203","52520313","11087662037","135148201867","665754689"
"397030","에이프릴바이오","KOSDAQ","기술성장기업부","13720","-280","-2.00","13900","13900","13210","303954","4126597350","295997886800","21574190"
"244920","에이플러스에셋","KOSPI",,"4075","5","0.12","4065","4160","4055","14543","59269715","92126348975","22607693"
"089970","에이피티씨","KOSDAQ","우량기업부","14260","-750","-5.00","14900","15120","14200","85761","1250609020","341963284700","23980595"
"230240","에치에프알","KOSDAQ","우량기업부","18450","860","4.89","17590","19000","17480","393531","7254774340","248872529700","13489026"
"230360","에코마케팅","KOSDAQ GLOBAL","우량기업부","10010","-10","-0.10","10010","10080","9840","70613","700537050","324003970290","32368029"
"038870","에코바이오","KOSDAQ","중견기업부","7210","220","3.15","6950","7780","6850","7695928","56583187980","98217951020","13622462"
"097780","에코볼트","KOSDAQ","중견기업부","1103","-9","-0.81","1112","1123","1071","188909","205116902","69191562814","62730338"
"448280","에코아이","KOSDAQ","중견기업부","44250","-1000","-2.21","45300","46500","43600","140243","6249002400","437059152750","9877043"
"101360","에코앤드림","KOSDAQ","우량기업부","34250","4650","15.71","35700","37000","32650","3370163","118349855000","390973442750","11415283"
"128540","에코캡","KOSDAQ","벤처기업부","2860","10","0.35","2850","2870","2815","27657","78600810","76334715600","26690460"
"086520","에코프로","KOSDAQ","우량기업부","623000","-9000","-1.42","622000","638000","617000","199999","124947112000","16589037164000","26627668"
"450080","에코프로머티","KOSPI",,"216500","-14000","-6.07","225000","228000","212500","1237768","271810937000","14935299697000","68985218"
"247540","에코프로비엠","KOSDAQ GLOBAL","우량기업부","292500","-11500","-3.78","298000","306000","288500","791112","233580218500","28606893120000","97801344"
"383310","에코프로에이치엔","KOSDAQ","중견기업부","64300","-1700","-2.58","65500","66400","63000","95936","6204146200","984107127600","15304932"
"038110","에코플라스틱","KOSDAQ","우량기업부","4835","-5","-0.10","4820","4905","4775","523473","2530926665","199053903950","41169370"
"073540","에프알텍","KOSDAQ","벤처기업부","2545","140","5.82","2405","2545","2350","62428","153616985","29013000000","11400000"
"064850","에프앤가이드","KOSDAQ","벤처기업부","6360","-30","-0.47","6390","6400","6350","1722","10977310","76828800000","12080000"
"036810","에프에스티","KOSDAQ","우량기업부","22800","-300","-1.30","23250","23450","22550","128135","2926264400","496054789200","21756789"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","4970","-70","-1.39","5040","5100","4870","12680","62919725","76502255760","15392808"
"083500","에프엔에스테크","KOSDAQ","벤처기업부","10590","-440","-3.99","11160","11160","10540","162166","1730152520","89916745980","8490722"
"446440","에피바이오텍","KONEX","일반기업부","10640","-150","-1.39","10780","10780","10100","317","3230960","24445442560","2297504"
"054940","엑사이엔씨","KOSDAQ","중견기업부","882","0","0.00","881","889","876","163329","143868156","29259069336","33173548"
"043090","엑서지21","KOSDAQ","투자주의환기종목(소속부없음)","538","-20","-3.58","558","558","518","243292","132154809","31809687932","59125814"
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)","8720","-180","-2.02","8910","8990","8720","160310","1415672020","317110185840","36365847"
"205100","엑셈","KOSDAQ","벤처기업부","2940","-30","-1.01","2830","3100","2730","8095508","23660540605","211572487140","71963431"
"356680","엑스게이트","KOSDAQ","벤처기업부","6030","-400","-6.22","6290","6290","6010","879983","5374985060","171815756760","28493492"
"070300","엑스큐어","KOSDAQ","벤처기업부","2990","-15","-0.50","2960","2990","2865","13237","38968065","22024561260","7366074"
"317770","엑스페릭스","KOSDAQ","벤처기업부","5190","-80","-1.52","5250","5330","5080","300856","1553646430","118236535140","22781606"
"092870","엑시콘","KOSDAQ","우량기업부","19520","1920","10.91","17910","19520","17730","2113811","39597437830","211768517440","10848797"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","15830","-90","-0.57","15920","16150","15500","40218","630611270","134077377240","8469828"
"067570","엔브이에이치코리아","KOSDAQ","중견기업부","2595","-15","-0.57","2615","2620","2585","63486","165086505","109431150000","42170000"
"236810","엔비티","KOSDAQ","기술성장기업부","8750","-90","-1.02","8740","9000","8600","324695","2828580660","148534977500","16975426"
"140610","엔솔바이오사이언스","KONEX","일반기업부","4585","210","4.80","4300","4595","4165","16784","74797870","49645527190","10827814"
"333620","엔시스","KOSDAQ","벤처기업부","10300","-400","-3.74","10700","10720","10210","53295","553137710","108730343200","10556344"
"101400","엔시트론","KOSDAQ","중견기업부","622","-8","-1.27","620","623","612","131258","81104329","36813831328","59186224"
"036570","엔씨소프트","KOSPI",,"216000","-3500","-1.59","216500","219500","215500","67083","14559218000","4742068752000","21954022"
"238170","엔에스엠","KONEX","일반기업부","457","-1","-0.22","474","474","421","34","15652","9494030588","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","6150","760","14.10","6150","6150","6150","1","6150","24229155000","3939700"
"391060","엔에이치스팩20호","KOSDAQ","SPAC(소속부없음)","10040","60","0.60","9970","10100","9910","45955","460057390","51204000000","5100000"
"422040","엔에이치스팩23호","KOSDAQ","SPAC(소속부없음)","2150","5","0.23","2150","2150","2120","14066","30039920","15394000000","7160000"
"437780","엔에이치스팩24호","KOSDAQ","SPAC(소속부없음)","2175","15","0.69","2160","2180","2160","593","1284685","10940250000","5030000"
"438580","엔에이치스팩25호","KOSDAQ","SPAC(소속부없음)","2460","0","0.00","0","0","0","0","0","7429200000","3020000"
"439410","엔에이치스팩26호","KOSDAQ","SPAC(소속부없음)","2050","10","0.49","2045","2050","2045","18581","38013010","18040000000","8800000"
"440820","엔에이치스팩27호","KOSDAQ","SPAC(소속부없음)","2095","10","0.48","2085","2095","2065","7181","14967060","16341000000","7800000"
"451700","엔에이치스팩29호","KOSDAQ","SPAC(소속부없음)","2015","10","0.50","2005","2015","2005","23184","46630635","28915250000","14350000"
"466910","엔에이치스팩30호","KOSDAQ","SPAC(소속부없음)","2010","22","1.11","1990","2015","1988","241647","483613415","18291000000","9100000"
"265740","엔에프씨","KOSDAQ","중견기업부","8770","120","1.39","8650","8770","8580","11019","95559520","78331886000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","5380","-140","-2.54","5540","5620","5380","16244","89046550","69344041260","12889227"
"419080","엔젯","KOSDAQ","기술성장기업부","16720","220","1.33","16520","16870","15920","83321","1364777970","175857900240","10517817"
"093510","엔지브이아이","KONEX","일반기업부","1849","89","5.06","1496","2010","1496","2029","3037168","11130980000","6020000"
"208860","엔지스테크널러지","KOSDAQ","투자주의환기종목(소속부없음)","2205","0","0.00","0","0","0","0","0","25233717915","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","1754","36","2.10","1720","1785","1718","222072","389992522","149204995748","85065562"
"085310","엔케이","KOSPI",,"995","-5","-0.50","1000","1001","957","252685","249621558","79583435240","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","6000","20","0.33","5980","6140","5920","719864","4346025590","497218146000","82869691"
"348370","엔켐","KOSDAQ","벤처기업부","107000","13900","14.93","92300","110200","92100","1890993","194832640800","1765752948000","16502364"
"058450","엔터파트너즈","KOSDAQ","중견기업부","2850","0","0.00","2870","2985","2700","59792","167493180","29727064650","10430549"
"069410","엔텔스","KOSDAQ","벤처기업부","5550","-10","-0.18","5550","5610","5370","135602","744725760","56858773200","10244824"
"227950","엔투텍","KOSDAQ","중견기업부","639","-11","-1.69","656","656","634","271446","173283487","66184763670","103575530"
"291230","엔피","KOSDAQ","중견기업부","4150","-340","-7.57","4300","4340","4050","1959686","8160807360","181522697350","43740409"
"198080","엔피디","KOSDAQ","중견기업부","2360","15","0.64","2300","2385","2300","87070","204579070","50823036600","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","1862","-5","-0.27","1867","1867","1851","43036","80086524","34863944626","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","2975","20","0.68","2945","2975","2925","11639","34344150","19868240000","6678400"
"276240","엘리비젼","KONEX","일반기업부","488","-24","-4.69","499","499","436","152","71598","3929931344","8053138"
"900140","엘브이엠씨홀딩스","KOSPI",,"2905","65","2.29","2840","2950","2815","2079405","6030960650","498464333955","171588411"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","27400","-850","-3.01","28150","28250","27400","69133","1910473450","621566013400","22684891"
"066970","엘앤에프","KOSDAQ GLOBAL","우량기업부","189800","3200","1.71","182900","194500","178800","612838","112563622700","6879837185000","36247825"
"156100","엘앤케이바이오","KOSDAQ","벤처기업부","9040","-360","-3.83","9330","9390","8950","91053","826065700","180228156720","19936743"
"311060","엘에이티","KONEX","일반기업부","8010","10","0.13","8250","8250","7990","1502","12018550","27314636670","3410067"
"073110","엘엠에스","KOSDAQ","중견기업부","7640","0","0.00","7700","7710","7460","34081","258348750","67963568200","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","19990","-810","-3.89","20900","21050","19800","626263","12643747890","356022559670","17810033"
"037950","엘컴텍","KOSDAQ","중견기업부","1403","83","6.29","1320","1450","1320","21325044","29931057022","118479869157","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","14330","80","0.56","14250","14700","14000","155658","2230156190","134867654800","9411560"
"058630","엠게임","KOSDAQ","우량기업부","6050","-110","-1.79","6160","6180","6040","95700","583146270","118240455850","19543877"
"058970","엠로","KOSDAQ","기술성장기업부","80000","3600","4.71","76500","82400","75800","463050","37177924700","896969600000","11212120"
"019590","엠벤처투자","KOSDAQ","중견기업부","910","2","0.22","913","915","881","236152","213559913","103709553220","113966542"
"169330","엠브레인","KOSDAQ","중견기업부","3140","35","1.13","3105","3160","3105","6756","21195405","57326722520","18256918"
"097520","엠씨넥스","KOSPI",,"27950","0","0.00","27950","28200","27750","29072","813152600","502477609400","17977732"
"373170","엠아이큐브솔루션","KOSDAQ","벤처기업부","16760","-460","-2.67","17110","17200","16650","19758","331959710","83594354800","4987730"
"179290","엠아이텍","KOSDAQ","우량기업부","6760","-50","-0.73","6830","6840","6650","119406","804863880","218183583280","32275678"
"009780","엠에스씨","KOSDAQ","우량기업부","5080","-50","-0.97","5130","5170","5050","18030","91779650","89408000000","17600000"
"123040","엠에스오토텍","KOSDAQ","중견기업부","5150","-90","-1.72","5240","5240","5120","142594","735745420","235140126550","45658277"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","1914","-346","-15.31","2265","2265","1876","2577734","5070553620","82771492716","43245294"
"032790","엠젠솔루션","KOSDAQ","벤처기업부","1555","47","3.12","1493","1587","1492","589593","914009876","64931455465","41756563"
"033160","엠케이전자","KOSDAQ","우량기업부","11850","-220","-1.82","12100","12160","11730","97290","1160838900","261486022350","22066331"
"347890","엠투아이","KOSDAQ","벤처기업부","7680","-10","-0.13","7620","7720","7610","23217","177655060","129893406720","16913204"
"033310","엠투엔","KOSDAQ","중견기업부","3235","-80","-2.41","3345","3430","3215","87554","287813895","130507117285","40342231"
"259630","엠플러스","KOSDAQ","벤처기업부","11220","-130","-1.15","11270","11390","11180","49828","561148240","137808550440","12282402"
"115960","연우","KOSDAQ","우량기업부","14610","-360","-2.40","14910","15060","14560","5713","84315230","181134780000","12398000"
"060850","영림원소프트랩","KOSDAQ","벤처기업부","9380","100","1.08","9280","9560","9250","28080","264183510","76268780000","8131000"
"014440","영보화학","KOSPI",,"3645","-40","-1.09","3670","3765","3605","65502","238466890","72900000000","20000000"
"143540","영우디에스피","KOSDAQ","벤처기업부","1145","56","5.14","1088","1153","1060","276159","309266750","51066879775","44599895"
"111770","영원무역","KOSPI",,"43000","-500","-1.15","43850","44050","42950","52379","2271954450","1905393124000","44311468"
"009970","영원무역홀딩스","KOSPI",,"74800","-200","-0.27","76000","76000","74800","11100","833606100","1019942281600","13635592"
"003520","영진약품","KOSPI",,"2110","-25","-1.17","2140","2145","2100","213505","451192815","385903662410","182892731"
"000670","영풍","KOSPI",,"490500","-7500","-1.51","498000","501000","490500","1201","593304500","903520620000","1842040"
"036560","영풍정밀","KOSDAQ","우량기업부","11950","-150","-1.24","12190","12190","11950","52471","629649910","188212500000","15750000"
"006740","영풍제지","KOSPI",,"2625","-75","-2.78","2700","2700","2620","1156272","3062001310","122015638500","46482148"
"012280","영화금속","KOSPI",,"972","0","0.00","968","977","950","133016","129018563","51899458860","53394505"
"265560","영화테크","KOSDAQ","벤처기업부","9970","-30","-0.30","10000","10030","9800","17263","171576450","106581094600","10690180"
"012160","영흥","KOSPI",,"565","-1","-0.18","566","571","560","84257","47566643","57240360180","101310372"
"036000","예림당","KOSDAQ","중견기업부","1835","0","0.00","1831","1857","1801","25140","45824524","42267898295","23034277"
"250930","예선테크","KOSDAQ","벤처기업부","790","0","0.00","776","790","770","22243","17242891","26070347600","33000440"
"053280","예스24","KOSDAQ","우량기업부","4670","-60","-1.27","4730","4735","4655","52711","247061090","116750000000","25000000"
"015360","예스코홀딩스","KOSPI",,"33400","350","1.06","33300","34100","33250","1531","51573600","200400000000","6000000"
"122640","예스티","KOSDAQ","벤처기업부","16150","150","0.94","16050","16450","15930","75965","1231346840","307566123300","19044342"
"900300","오가닉티코스메틱","KOSDAQ","투자주의환기종목(소속부없음)","119","-1","-0.83","120","121","119","675671","81019234","29186354239","245263481"
"212310","오건에코텍","KONEX","일반기업부","3355","0","0.00","3105","3355","3105","65","215720","23923511920","7130704"
"045060","오공","KOSDAQ","우량기업부","3215","15","0.47","3170","3230","3170","26001","83359375","54468446410","16941974"
"080520","오디텍","KOSDAQ","벤처기업부","4895","-105","-2.10","4955","5000","4890","56772","279863095","57499651055","11746609"
"007310","오뚜기","KOSPI",,"409000","2000","0.49","407000","410000","405000","3805","1553404000","1639202470000","4007830"
"039830","오로라","KOSDAQ","우량기업부","7040","-70","-0.98","7110","7110","7020","14844","104866460","75770745600","10762890"
"322310","오로스테크놀로지","KOSDAQ","벤처기업부","27700","100","0.36","27600","28050","27150","69173","1909804150","259453213400","9366542"
"046120","오르비텍","KOSDAQ","중견기업부","3550","55","1.57","3490","3550","3445","301789","1058544085","96094325200","27068824"
"014940","오리엔탈정공","KOSDAQ","우량기업부","2790","20","0.72","2720","2825","2720","69161","191318635","127150514190","45573661"
"002630","오리엔트바이오","KOSPI",,"611","-1","-0.16","601","618","601","198080","120763660","72454216055","118583005"
"065500","오리엔트정공","KOSDAQ","중견기업부","1357","-5","-0.37","1348","1372","1317","178367","240820241","43075131584","31742912"
"271560","오리온","KOSPI",,"117100","300","0.26","116000","117900","115700","34624","4054062500","4629681057200","39536132"
"001800","오리온홀딩스","KOSPI",,"14310","70","0.49","14260","14350","14230","35457","506753100","896455988820","62645422"
"010470","오리콤","KOSDAQ","우량기업부","9740","-240","-2.40","10080","10080","9660","65634","644248530","116636987000","11975050"
"417860","오브젠","KOSDAQ","기술성장기업부","25150","-550","-2.14","25700","27000","25100","32831","845441250","98206977500","3904850"
"352910","오비고","KOSDAQ","기술성장기업부","9790","240","2.51","9400","9800","9360","30067","289580260","119387170320","12194808"
"053980","오상자이엘","KOSDAQ","우량기업부","5390","-20","-0.37","5410","5470","5310","19494","105158410","95661083980","17747882"
"052420","오성첨단소재","KOSDAQ","중견기업부","1517","32","2.15","1491","1520","1480","483208","727880486","126368953477","83301881"
"241790","오션브릿지","KOSDAQ","우량기업부","12290","-40","-0.32","12360","12360","12100","19320","236228660","122932371860","10002634"
"039200","오스코텍","KOSDAQ","벤처기업부","20800","50","0.24","20700","21000","20300","74330","1529402200","790066326400","37983958"
"226400","오스테오닉","KOSDAQ","기술성장기업부","5230","-210","-3.86","5400","5550","5200","355204","1884266500","108060173230","20661601"
"031510","오스템","KOSDAQ","중견기업부","1889","-40","-2.07","1905","1913","1855","56828","106980368","52892000000","28000000"
"368970","오에스피","KOSDAQ","벤처기업부","5550","-170","-2.97","5780","5780","5460","49913","277696920","51871188000","9346160"
"138080","오이솔루션","KOSDAQ","우량기업부","15420","1710","12.47","13810","16130","13730","1426931","21788404230","163823544900","10624095"
"080580","오킨스전자","KOSDAQ","우량기업부","10400","420","4.21","9860","10620","9450","1033998","10572521260","183864699200","17679298"
"067170","오텍","KOSDAQ","중견기업부","4510","25","0.56","4485","4540","4450","14950","67130080","69416138550","15391605"
"353590","오토앤","KOSDAQ","중견기업부","7200","-130","-1.77","7300","7790","7200","69166","508774100","92704104000","12875570"
"173130","오파스넷","KOSDAQ","중견기업부","10290","-70","-0.68","10360","10430","10020","177691","1810743890","122043824700","11860430"
"440320","오픈놀","KOSDAQ","기술성장기업부","10930","-390","-3.45","11100","11510","10680","139272","1532782020","107168650000","9805000"
"049480","오픈베이스","KOSDAQ","우량기업부","2690","-35","-1.28","2715","2745","2665","237791","644209785","84526210270","31422383"
"394280","오픈엣지테크놀로지","KOSDAQ","기술성장기업부","23550","1200","5.37","23000","23750","22750","1330809","31171899400","505378525500","21459810"
"309930","오하임앤컴퍼니","KOSDAQ","중견기업부","3665","-435","-10.61","4070","4135","3600","508139","1949420145","77974304350","21275390"
"244460","올리패스","KOSDAQ","투자주의환기종목(소속부없음)","712","-13","-1.79","705","725","700","338043","238182451","21966910936","30852403"
"226950","올릭스","KOSDAQ","기술성장기업부","15320","-530","-3.34","15850","15940","15150","89865","1382936990","245422707880","16019759"
"057540","옴니시스템","KOSDAQ","중견기업부","895","0","0.00","889","899","883","216094","192150226","54997172725","61449355"
"131030","옵투스제약","KOSDAQ","우량기업부","5250","10","0.19","5300","5300","5200","10903","57218370","84804100500","16153162"
"082210","옵트론텍","KOSDAQ","중견기업부","3965","-70","-1.73","4000","4040","3935","138787","551153075","97078841925","24483945"
"109080","옵티시스","KOSDAQ","벤처기업부","10900","-70","-0.64","10970","10970","10680","18032","195278200","61432400000","5636000"
"380540","옵티코어","KOSDAQ","벤처기업부","1950","95","5.12","1906","2045","1843","10796523","20967543557","55793587200","28612096"
"153710","옵티팜","KOSDAQ","기술성장기업부","6980","-20","-0.29","7050","7050","6910","6147","42895880","102396306840","14669958"
"321820","와이더플래닛","KOSDAQ","기술성장기업부","18320","-10","-0.05","18540","19350","18170","406615","7619594210","238267794880","13005884"
"432430","와이랩","KOSDAQ","기술성장기업부","9500","-700","-6.86","10000","10030","9480","376470","3662192450","152140790000","16014820"
"338840","와이바이오로직스","KOSDAQ","기술성장기업부","13700","170","1.26","13350","13760","13150","132276","1785741690","202249346200","14762726"
"122990","와이솔","KOSDAQ","우량기업부","7780","20","0.26","7770","7860","7680","49875","387301690","219294400980","28186941"
"112290","와이씨켐","KOSDAQ","기술성장기업부","10710","-580","-5.14","11280","11280","10510","81269","873565720","108283936950","10110545"
"232140","와이아이케이","KOSDAQ","우량기업부","6390","50","0.79","6340","6600","6180","4573990","29277891470","524269786500","82045350"
"065530","와이어블","KOSDAQ","중견기업부","2135","173","8.82","1962","2390","1933","13317003","29974450059","112856100000","52860000"
"067900","와이엔텍","KOSDAQ","우량기업부","7800","470","6.41","7370","8630","7350","7548112","61191766740","141957340200","18199659"
"007530","와이엠","KOSDAQ","중견기업부","2770","15","0.54","2770","2785","2745","5444","15013170","53113232040","19174452"
"155650","와이엠씨","KOSDAQ","우량기업부","5520","-40","-0.72","5510","5620","5470","64507","356074040","107498456160","19474358"
"273640","와이엠텍","KOSDAQ","벤처기업부","15650","-10","-0.06","15660","15820","15100","27673","431435330","171617900000","10966000"
"251370","와이엠티","KOSDAQ","우량기업부","9920","-430","-4.15","10350","10350","9680","88107","878104020","161839482880","16314464"
"066430","와이오엠","KOSDAQ","중견기업부","665","6","0.91","659","673","646","174496","115272701","26037061540","39153476"
"193250","와이제이엠게임즈","KOSDAQ","중견기업부","873","-19","-2.13","892","892","870","72612","63686582","55281308121","63323377"
"273060","와이즈버즈","KOSDAQ","중견기업부","1390","-75","-5.12","1440","1443","1387","760804","1069849901","70138818980","50459582"
"019210","와이지-원","KOSDAQ","우량기업부","5990","-120","-1.96","6100","6100","5930","301170","1804517910","183137175810","30573819"
"122870","와이지엔터테인먼트","KOSDAQ","우량기업부","42900","-200","-0.46","43200","43400","42050","288168","12316291250","801679550100","18687169"
"011690","와이투솔루션","KOSPI",,"3160","295","10.30","2885","3230","2820","1243587","3872246070","115575085040","36574394"
"332570","와이팜","KOSDAQ","벤처기업부","2860","-30","-1.04","2865","2910","2835","84588","241893120","112796558160","39439356"
"079000","와토스코리아","KOSDAQ","중견기업부","5040","50","1.00","4915","5240","4915","23845","121605490","36288000000","7200000"
"070960","용평리조트","KOSPI",,"3035","-40","-1.30","3075","3110","3005","49328","150003735","146084665655","48133333"
"403490","우듬지팜","KOSDAQ","벤처기업부","2660","-55","-2.03","2725","2735","2650","750060","2018379630","119499074240","44924464"
"316140","우리금융지주","KOSPI",,"12620","80","0.64","12530","12650","12490","742535","9358663110","9489602197820","751949461"
"032820","우리기술","KOSDAQ","벤처기업부","1306","15","1.16","1294","1311","1286","1171241","1525391316","200887956172","153819262"
