종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
289080,SV인베스트먼트,KOSDAQ,중견기업부,2160,115,5.62,2040,2200,2030,667166,1417655960,114985440000,53234000
251120,바이오에프디엔씨,KOSDAQ,기술성장기업부,13220,-110,-0.83,13330,13490,13130,14943,198937680,114957154000,8695700
023000,삼원강재,KOSPI,,2865,25,0.88,2850,2875,2835,10701,30610010,114600000000,40000000
284620,카이노스메드,KOSDAQ,기술성장기업부,4095,5,0.12,4050,4180,4010,22849,93381430,114342211620,27922396
019440,세아특수강,KOSPI,,13330,-100,-0.74,13350,13500,13310,12230,163862240,114238100000,8570000
003100,선광,KOSDAQ,우량기업부,17290,170,0.99,17120,17420,16800,18386,314079480,114114000000,6600000
054800,아이디스홀딩스,KOSDAQ,중견기업부,11020,-110,-0.99,11220,11220,11000,2312,25529790,114032271120,10347756
306620,네온테크,KOSDAQ,벤처기업부,2730,40,1.49,2710,2760,2665,93150,252864410,113878147110,41713607
206400,베노티앤알,KOSDAQ,중견기업부,3780,10,0.27,3815,3815,3695,62645,234889460,113775308640,30099288
317830,에스피시스템스,KOSDAQ,벤처기업부,10550,-80,-0.75,10510,10860,10280,177034,1873645010,113663779900,10773818
045660,에이텍,KOSDAQ,우량기업부,13750,460,3.46,13290,13750,13290,83299,1128938820,113575000000,8260000
330350,위더스제약,KOSDAQ,우량기업부,8600,-10,-0.12,8580,8800,8430,80759,691418340,113457890800,13192778
066790,씨씨에스,KOSDAQ,중견기업부,2025,-10,-0.49,2110,2130,1990,2711326,5591741026,113450738400,56025056
001750,한양증권,KOSPI,,8900,-20,-0.22,8930,9020,8850,6564,58355910,113283952600,12728534
353810,이지바이오,KOSDAQ,우량기업부,3310,-30,-0.90,3350,3680,3310,795636,2791641180,113174593200,34191720
307930,컴퍼니케이,KOSDAQ,중견기업부,7250,480,7.09,6740,7340,6580,681448,4791515290,113172500000,15610000
033180,KH 필룩스,KOSPI,,1326,0,0.00,0,0,0,0,0,113141334540,85325290
066980,한성크린텍,KOSDAQ,중견기업부,2255,165,7.89,2090,2380,1900,12051287,26098090271,112829892395,50035429
288620,에스퓨얼셀,KOSDAQ,벤처기업부,16120,270,1.70,15850,16500,15750,25929,417725030,112506573920,6979316
005870,휴니드,KOSPI,,7970,-230,-2.80,7840,8620,7560,8997764,72227923880,112504639550,14116015
073640,테라사이언스,KOSDAQ,투자주의환기종목(소속부없음),1175,0,0.00,1175,1212,1148,1329219,1563455913,112315199700,95587404
000230,일동홀딩스,KOSPI,,9730,30,0.31,9700,10070,9670,23561,231657480,112288092000,11540400
217190,제너셈,KOSDAQ,벤처기업부,12770,170,1.35,12600,12800,12350,34332,432441510,111982351980,8769174
241820,피씨엘,KOSDAQ,벤처기업부,2170,-80,-3.56,2230,2235,2120,526192,1142209125,111817296360,51528708
289860,지슨,KONEX,일반기업부,6450,0,0.00,6460,6460,6400,2223,14329410,111775784550,17329579
256940,케이피에스,KOSDAQ,벤처기업부,5960,20,0.34,5890,5990,5860,20379,120659290,111742001680,18748658
267290,경동도시가스,KOSPI,,18950,-110,-0.58,19190,19190,18900,17336,328735560,111717943700,5895406
009470,삼화전기,KOSPI,,16890,-20,-0.12,16660,17160,16660,58711,994430330,111707419800,6613820
004830,덕성,KOSPI,,7120,0,0.00,7120,7250,7010,184378,1317325360,111641600000,15680000
036580,팜스코,KOSPI,,3025,35,1.17,3055,3230,3025,101145,312078320,111102027575,36727943
005710,대원산업,KOSDAQ,우량기업부,5540,40,0.73,5440,5550,5390,4863,26545950,111008304000,20037600
011690,와이투솔루션,KOSPI,,3035,-45,-1.46,3120,3150,3020,144017,443617050,111003285790,36574394
215100,로보로보,KOSDAQ,벤처기업부,5440,220,4.21,5140,5780,5110,2309386,12827305470,110695589760,20348454
293580,나우IB,KOSDAQ,중견기업부,1155,10,0.87,1144,1165,1129,340513,391214851,110614350000,95770000
301300,바이브컴퍼니,KOSDAQ,기술성장기업부,8960,890,11.03,8070,9190,7960,754703,6697012600,110568245760,12340206
050110,캠시스,KOSDAQ,중견기업부,1497,61,4.25,1436,1524,1434,1268327,1891973646,110514704646,73824118
001045,CJ우,KOSPI,,48850,-400,-0.81,49500,49700,48750,1859,91148350,110411893550,2260223
041920,메디아나,KOSDAQ,우량기업부,6900,160,2.37,6800,7040,6710,113625,781341680,110400000000,16000000
105550,트루윈,KOSDAQ,중견기업부,2425,-80,-3.19,2490,2495,2395,601494,1363895470,110356507150,45507838
034590,인천도시가스,KOSPI,,25200,-50,-0.20,25200,25450,25150,1940,48887900,110243800800,4374754
064800,젬백스링크,KOSDAQ,우량기업부,1313,-94,-6.68,1407,1407,1313,642196,867994243,109959964621,83747117
049080,기가레인,KOSDAQ,벤처기업부,1295,16,1.25,1280,1322,1273,1306038,1698269221,109923934365,84883347
043650,국순당,KOSDAQ,우량기업부,6150,150,2.50,6000,6200,5980,104213,634905580,109828569600,17858304
361570,알비더블유,KOSDAQ,중견기업부,3835,-205,-5.07,4040,4510,3825,2869194,12018077960,109816340985,28635291
057680,티사이언티픽,KOSDAQ,중견기업부,1597,22,1.40,1572,1640,1542,461906,728080951,109705557272,68694776
041440,현대에버다임,KOSDAQ,중견기업부,6120,60,0.99,6020,6120,5980,58544,354951020,109645577280,17915944
217730,강스템바이오텍,KOSDAQ,기술성장기업부,1959,-39,-1.95,2015,2060,1922,425065,831807335,109582395075,55937925
053450,세코닉스,KOSDAQ,중견기업부,7400,240,3.35,7220,7420,7100,175164,1274705600,109466742200,14792803
066590,우수AMS,KOSDAQ,중견기업부,2800,-5,-0.18,2825,2825,2730,84040,234679945,109404691200,39073104
071670,에이테크솔루션,KOSDAQ,우량기업부,10940,240,2.24,10700,11080,10630,50683,552819250,109400000000,10000000
067290,JW신약,KOSDAQ,중견기업부,2255,30,1.35,2225,2275,2220,51014,114728620,109203284135,48427177
004540,깨끗한나라,KOSPI,,2925,290,11.01,2975,3400,2850,13186201,41632517415,108929027025,37240693
067570,엔브이에이치코리아,KOSDAQ,중견기업부,2580,0,0.00,2540,2590,2515,66796,171359315,108798600000,42170000
049960,쎌바이오텍,KOSDAQ,벤처기업부,11550,50,0.43,11290,11550,11210,31441,358588560,108570000000,9400000
323280,태성,KOSDAQ,벤처기업부,4300,315,7.90,4040,4330,3900,2766128,11594405850,108520089000,25237230
004840,DRB동일,KOSPI,,5440,-40,-0.73,5480,5560,5380,32640,178339120,108419200000,19930000
040420,정상제이엘에스,KOSDAQ,우량기업부,6910,10,0.14,6900,6950,6900,7535,52146090,108331884320,15677552
168360,펨트론,KOSDAQ,벤처기업부,10170,160,1.60,9850,10480,9580,203434,2030900420,108250924140,10644142
232680,라온테크,KOSDAQ,기술성장기업부,8640,180,2.13,8350,8650,8350,37237,318299260,108036581760,12504234
012600,청호ICT,KOSPI,,2490,0,0.00,0,0,0,0,0,107911154370,43337813
257370,피엔티엠에스,KOSDAQ,관리종목(소속부없음),9210,0,0.00,0,0,0,0,0,107645199810,11687861
417970,모델솔루션,KOSDAQ,중견기업부,16810,320,1.94,16490,17080,16490,42754,719968330,107528527000,6396700
054920,한컴위드,KOSDAQ,중견기업부,3810,90,2.42,3655,3840,3650,538744,2027374960,107507078610,28217081
086710,선진뷰티사이언스,KOSDAQ,중견기업부,8800,200,2.33,8600,8920,8550,54634,481079440,107388864000,12203280
309960,LB인베스트먼트,KOSDAQ,중견기업부,4625,-55,-1.18,4650,4770,4505,233634,1082534580,107379730375,23217239
123690,한국화장품,KOSPI,,6670,340,5.37,6330,6700,6320,77962,514921620,107173560000,16068000
011300,성안,KOSPI,,1590,-36,-2.21,1611,1629,1571,388579,620474350,107088164730,67351047
004720,팜젠사이언스,KOSPI,,5940,-10,-0.17,5870,6040,5800,70271,417905870,106934665860,18002469
160600,이큐셀,KOSDAQ,관리종목(소속부없음),3100,0,0.00,0,0,0,0,0,106895911200,34482552
440320,오픈놀,KOSDAQ,기술성장기업부,10900,730,7.18,10600,10940,10300,183080,1962326990,106874500000,9805000
012690,모나리자,KOSPI,,2920,70,2.46,3045,3060,2870,2123354,6339297915,106788064600,36571255
332570,와이팜,KOSDAQ,벤처기업부,2705,-30,-1.10,2690,2775,2660,82325,222988690,106683457980,39439356
203690,스피어파워,KOSDAQ,벤처기업부,8960,70,0.79,8890,9440,8650,104220,947006990,106578599680,11894933
002460,화성산업,KOSPI,,10490,-10,-0.10,10540,10540,10380,11518,120170200,106473500000,10150000
950110,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4415,65,1.49,4400,4415,4375,2899,12750325,106191964100,24052540
005990,매일홀딩스,KOSDAQ,우량기업부,7720,50,0.65,7770,7850,7610,4563,35104750,105905306880,13718304
003350,한국화장품제조,KOSPI,,23350,700,3.09,22650,23550,22600,12304,286068850,105822200000,4532000
002720,국제약품,KOSPI,,4985,75,1.53,4875,5030,4875,151469,750666010,105481762520,21159832
150900,파수,KOSDAQ,벤처기업부,9030,130,1.46,8730,9140,8730,34097,308134020,105352305660,11666922
199820,제일전기공업,KOSDAQ,우량기업부,9460,50,0.53,9450,9510,9320,9773,92217720,105100600000,11110000
053160,프리엠스,KOSDAQ,중견기업부,17500,100,0.57,17400,17980,17280,144372,2548260120,105000000000,6000000
108380,대양전기공업,KOSDAQ,우량기업부,10970,-130,-1.17,11080,11140,10880,6222,68505830,104953643010,9567333
064240,홈캐스트,KOSDAQ,중견기업부,2995,0,0.00,3030,3045,2925,87663,260573605,104938845940,35038012
093920,서원인텍,KOSDAQ,우량기업부,5640,30,0.53,5580,5690,5580,8390,47203820,104904000000,18600000
104620,노랑풍선,KOSDAQ,중견기업부,6620,250,3.92,6370,6640,6370,45008,295266280,104874874120,15842126
013520,화승코퍼레이션,KOSPI,,2095,70,3.46,2025,2095,2020,163178,336098335,104857372940,50051252
073560,우리손에프앤지,KOSDAQ,우량기업부,1513,13,0.87,1491,1517,1491,55724,83989268,104756553859,69237643
290720,푸드나무,KOSDAQ,중견기업부,7810,250,3.31,7560,7860,7560,19369,151042750,104677882980,13403058
333620,엔시스,KOSDAQ,벤처기업부,9910,-30,-0.30,9990,10040,9840,19324,191679470,104613369040,10556344
226400,오스테오닉,KOSDAQ,기술성장기업부,5060,120,2.43,4940,5100,4865,164971,825720790,104547701060,20661601
396690,미래에셋글로벌리츠,KOSPI,,2635,-10,-0.38,2640,2645,2620,59708,157134170,104361651900,39605940
004890,동일산업,KOSPI,,43000,-850,-1.94,43900,44200,42950,1131,48872800,104284245000,2425215
155650,와이엠씨,KOSDAQ,우량기업부,5350,130,2.49,5200,5350,5160,99534,520390850,104187815300,19474358
234300,에스트래픽,KOSDAQ,벤처기업부,3780,50,1.34,3675,3815,3675,94606,354191705,104071874760,27532242
376980,원티드랩,KOSDAQ,기술성장기업부,10990,400,3.78,10550,10990,10490,60672,655515020,103929089040,9456696
260930,씨티케이,KOSDAQ,중견기업부,5370,50,0.94,5260,5430,5220,28346,151306160,103864343670,19341591
263050,유틸렉스,KOSDAQ,기술성장기업부,2825,-90,-3.09,2915,3030,2800,262015,752567205,103855065375,36762855
072020,중앙백신,KOSDAQ,벤처기업부,10750,170,1.61,10590,10910,10590,112654,1212378990,103830885250,9658687
350520,이지스레지던스리츠,KOSPI,,3660,-25,-0.68,3710,3710,3640,11656,42562585,103792538220,28358617
112290,와이씨켐,KOSDAQ,기술성장기업부,10260,50,0.49,10290,10350,10070,19858,202599230,103734191700,10110545
012170,아센디오,KOSPI,,1000,-3,-0.30,1005,1014,956,479432,479632459,103569488000,103569488
196490,디에이테크놀로지,KOSDAQ,벤처기업부,3055,110,3.74,2950,3085,2950,277608,838373675,103509118960,33881872
007820,에스엠코어,KOSDAQ,중견기업부,5160,-90,-1.71,5250,5250,5080,72629,372357790,103375161360,20033946
066670,디스플레이텍,KOSDAQ,우량기업부,5530,30,0.55,5500,5680,5450,73446,406681990,103366306540,18691918
376180,피코그램,KOSDAQ,벤처기업부,5610,100,1.81,5560,5810,5450,1058935,5986984020,103318573380,18416858
004100,태양금속,KOSPI,,2815,-30,-1.05,2855,2935,2775,508051,1453472925,103310500000,36700000
007280,한국특강,KOSPI,,1705,-22,-1.27,1727,1772,1631,22228,38075329,103305264590,60589598
096775,SK이노베이션우,KOSPI,,82700,-700,-0.84,83400,84200,82500,2558,212655500,103244830200,1248426
396300,세아메카닉스,KOSDAQ,벤처기업부,3895,10,0.26,3840,3945,3840,118973,462133495,103176602500,26489500
018120,진로발효,KOSDAQ,우량기업부,15580,-300,-1.89,15840,15840,15560,1223,19152320,103157049600,6621120
408920,메쎄이상,KOSDAQ,중견기업부,2385,0,0.00,2350,2395,2350,21540,51098410,103109405175,43232455
052790,액토즈소프트,KOSDAQ,중견기업부,9090,490,5.70,8520,9220,8520,74492,670205590,102995499420,11330638
294630,서남,KOSDAQ,기술성장기업부,4375,35,0.81,4270,4500,4260,569653,2504372695,102980758125,23538459
265560,영화테크,KOSDAQ,벤처기업부,9620,-80,-0.82,9700,9710,9520,31123,298507010,102839531600,10690180
082210,옵트론텍,KOSDAQ,중견기업부,4200,195,4.87,3990,4215,3990,597844,2470778640,102832569000,24483945
010170,대한광통신,KOSDAQ,중견기업부,1380,10,0.73,1360,1397,1357,210964,289334186,102825409080,74511166
066620,국보디자인,KOSDAQ,우량기업부,13710,70,0.51,13680,13740,13000,3266,44236950,102825000000,7500000
241520,DSC인베스트먼트,KOSDAQ,중견기업부,3695,-20,-0.54,3680,3765,3655,124149,463285705,102763134085,27811403
011150,CJ씨푸드,KOSPI,,2860,40,1.42,2825,2930,2825,178565,516018535,102762010780,35930773
009410,태영건설,KOSPI,,2640,15,0.57,2600,2950,2515,4166812,11394167745,102693618720,38899098
446540,메가터치,KOSDAQ,중견기업부,4940,-70,-1.40,5020,5160,4850,430231,2148744745,102608740000,20771000
098120,마이크로컨텍솔,KOSDAQ,중견기업부,12300,300,2.50,12000,12340,11740,126793,1536854220,102247021800,8312766
064480,브리지텍,KOSDAQ,벤처기업부,8550,1010,13.40,7500,8950,7460,10085053,84791786330,102193875000,11952500
058860,KTis,KOSPI,,2935,45,1.56,2875,2940,2875,236365,687618495,102143870000,34802000
308170,씨티알모빌리티,KOSPI,,11860,110,0.94,11750,11980,11750,6384,75950320,102114600000,8610000
078130,국일제지,KOSDAQ,관리종목(소속부없음),800,0,0.00,0,0,0,0,0,102093978400,127617473
101930,인화정공,KOSDAQ,투자주의환기종목(소속부없음),10940,190,1.77,10700,11000,10630,3861,41706510,102088852700,9331705
153710,옵티팜,KOSDAQ,기술성장기업부,6940,70,1.02,6850,6970,6840,3937,27241140,101809508520,14669958
092460,한라IMS,KOSDAQ,우량기업부,5950,60,1.02,5900,5960,5830,16605,97849250,101802596000,17109680
066910,손오공,KOSDAQ,중견기업부,3010,-15,-0.50,3055,3090,2835,942906,2785629645,101690619590,33784259
217500,러셀,KOSDAQ,벤처기업부,3190,70,2.24,3075,3210,3070,273357,865337580,101480280000,31812000
277070,린드먼아시아,KOSDAQ,중견기업부,7400,300,4.23,7200,7400,7160,398555,2922124130,101320800000,13692000
302430,이노메트리,KOSDAQ,벤처기업부,10300,0,0.00,10300,10510,10250,17292,179091790,101282042400,9833208
294140,레몬,KOSDAQ,투자주의환기종목(소속부없음),2410,45,1.90,2365,2565,2350,442376,1089571920,101220000000,42000000
234100,폴라리스세원,KOSDAQ,우량기업부,1862,-22,-1.17,1878,1901,1853,420594,788989818,101188989776,54344248
006140,피제이전자,KOSDAQ,우량기업부,6740,-140,-2.03,6880,6880,6370,76180,510152770,101100000000,15000000
333430,일승,KOSDAQ,중견기업부,3290,-10,-0.30,3225,3345,3180,1155149,3755701570,101090997630,30726747
093190,빅솔론,KOSDAQ,우량기업부,5250,-80,-1.50,5330,5410,5240,69843,369972230,101004251250,19238905
438700,버넥트,KOSDAQ,기술성장기업부,9130,110,1.22,8920,9150,8790,164101,1476844830,100945753700,11056490
264900,크라운제과,KOSPI,,8060,0,0.00,8070,8110,8010,17228,138628420,100942231000,12523850
039290,인포뱅크,KOSDAQ,우량기업부,11600,290,2.56,11260,11670,11170,42750,490056100,100850144800,8693978
019590,엠벤처투자,KOSDAQ,중견기업부,884,20,2.31,881,897,861,57430,49982750,100746423128,113966542
226440,한송네오텍,KOSDAQ,관리종목(소속부없음),1530,0,0.00,0,0,0,0,0,100580954580,65739186
021320,KCC건설,KOSDAQ,우량기업부,4700,-50,-1.05,4730,4850,4700,14800,70406280,100580000000,21400000
036090,위지트,KOSDAQ,중견기업부,849,38,4.69,809,852,805,3037714,2520653844,100515049116,118392284
008830,대동기어,KOSDAQ,우량기업부,11180,-170,-1.50,11280,12360,10880,2048719,23962444500,100480473600,8987520
006370,대구백화점,KOSPI,,9280,0,0.00,9200,9370,9200,8583,79363580,100424550080,10821611
122310,제노레이,KOSDAQ,우량기업부,6900,100,1.47,6860,6910,6800,30095,206824360,100421523600,14553844
950200,소마젠,KOSDAQ,외국기업(소속부없음),5220,20,0.38,5200,5340,5200,13014,68407200,100412196660,19236053
033320,제이씨현시스템,KOSDAQ,우량기업부,5250,170,3.35,5070,5320,5000,535330,2749235460,100350768000,19114432
017040,광명전기,KOSPI,,2315,60,2.66,2235,2320,2230,286876,657792595,100326578725,43337615
033170,시그네틱스,KOSDAQ,중견기업부,1170,20,1.74,1149,1173,1144,169069,196351660,100302133230,85728319
095190,이엠코리아,KOSDAQ,중견기업부,2355,35,1.51,2320,2405,2320,147070,346135195,100278342135,42581037
002600,조흥,KOSPI,,167000,-3400,-2.00,185000,185900,166600,492,83318500,100200000000,600000
071280,로체시스템즈,KOSDAQ,우량기업부,6550,40,0.61,6450,6600,6440,57892,377272190,100192749650,15296603
163730,핑거,KOSDAQ,우량기업부,10720,0,0.00,10790,10970,10470,112003,1200822890,100138425120,9341271
348350,위드텍,KOSDAQ,우량기업부,9830,20,0.20,9810,9870,9750,5164,50708280,100104788000,10183600
308080,바이젠셀,KOSDAQ,기술성장기업부,5210,-150,-2.80,5360,5410,5200,63626,333566430,99853505400,19165740
009300,삼아제약,KOSDAQ,우량기업부,15670,80,0.51,15600,15790,15590,4174,65419910,99817900000,6370000
073010,케이에스피,KOSDAQ,중견기업부,2755,40,1.47,2710,2825,2700,118830,327338595,99709668035,36192257
024880,케이피에프,KOSDAQ,우량기업부,4820,0,0.00,4790,4850,4760,40337,193657095,99691086360,20682798
052330,코텍,KOSDAQ,벤처기업부,6400,0,0.00,6360,6430,6360,13773,88113600,99677132800,15574552
059120,아진엑스텍,KOSDAQ,벤처기업부,10200,-70,-0.68,10200,10430,10000,190647,1945548540,99435679200,9748596
141000,비아트론,KOSDAQ,우량기업부,8200,-30,-0.36,8190,8330,8130,24046,197899530,99340622000,12114710
196300,애니젠,KOSDAQ,기술성장기업부,16730,-60,-0.36,17000,17000,16220,40180,665138560,99330928620,5937294
413640,비아이매트릭스,KOSDAQ,벤처기업부,13750,530,4.01,13230,14080,12730,268481,3658322720,99095425000,7206940
068050,팬엔터테인먼트,KOSDAQ,중견기업부,3575,70,2.00,3480,3585,3480,78285,277869050,99006321700,27694076
106190,하이텍팜,KOSDAQ,중견기업부,9300,70,0.76,9110,9390,8940,42527,384607130,98888508900,10633173
123410,코리아에프티,KOSDAQ,우량기업부,3550,65,1.87,3485,3630,3455,258018,911977905,98835777200,27841064
019010,베뉴지,KOSDAQ,중견기업부,2050,45,2.24,2055,2175,2010,275414,587255735,98810000000,48200000
016880,웅진,KOSPI,,1234,14,1.15,1220,1250,1219,153088,188497171,98630016720,79927080
187870,디바이스이엔지,KOSDAQ,우량기업부,14010,-160,-1.13,14100,14160,14000,15057,211214380,98582892090,7036609
027580,상보,KOSDAQ,중견기업부,1665,4,0.24,1657,1683,1650,667794,1113448278,98536829535,59181279
007980,태평양물산,KOSPI,,1929,-2,-0.10,1943,1979,1911,505219,987331388,98403677697,51012793
355690,에이텀,KOSDAQ,기술성장기업부,18250,2130,13.21,17410,19980,16710,3478343,65331015110,98297420000,5386160
322180,티라유텍,KOSDAQ,벤처기업부,5950,150,2.59,5700,6120,5600,903571,5345340860,98290876250,16519475
035000,HS애드,KOSPI,,5920,0,0.00,5890,5930,5880,14149,83489000,98079061280,16567409
037440,희림,KOSDAQ,우량기업부,7030,10,0.14,7020,7140,7010,97583,689521120,97874999250,13922475
369370,블리츠웨이,KOSDAQ,벤처기업부,2300,-25,-1.08,2230,2305,2120,17056,38821955,97733766600,42492942
037370,EG,KOSDAQ,중견기업부,11320,160,1.43,11190,11490,11040,25066,281845350,97634683040,8624972
003610,방림,KOSPI,,2305,-130,-5.34,2405,2460,2300,179949,428840830,97533977450,42314090
304360,에스바이오메딕스,KOSDAQ,기술성장기업부,8600,-290,-3.26,8830,9080,8470,110614,958824910,97498853600,11337076
271830,팸텍,KOSDAQ,벤처기업부,3380,10,0.30,3315,3430,3315,153565,516614950,97488048840,28842618
059210,메타바이오메드,KOSDAQ,벤처기업부,4085,85,2.13,4020,4125,3975,283478,1150546355,97477703835,23862351
200230,텔콘RF제약,KOSDAQ,중견기업부,840,4,0.48,829,845,829,147117,123178920,97435733640,115994921
044820,코스맥스비티아이,KOSPI,,10140,90,0.90,10050,10450,9920,11519,115796880,97383758940,9603921
011320,유니크,KOSDAQ,중견기업부,5020,50,1.01,4950,5030,4925,32038,159498585,96989888900,19320695
066410,버킷스튜디오,KOSDAQ,관리종목(소속부없음),1153,0,0.00,0,0,0,0,0,96978744678,84109926
302550,리메드,KOSDAQ,기술성장기업부,3160,0,0.00,3165,3275,3150,15142,48419170,96816332800,30638080
032850,비트컴퓨터,KOSDAQ,벤처기업부,5820,80,1.39,5740,5930,5680,94694,551673930,96747565260,16623293
094850,참좋은여행,KOSDAQ,중견기업부,6910,110,1.62,6800,6920,6790,15516,106534520,96740000000,14000000
208340,파멥신,KOSDAQ,기술성장기업부,3200,50,1.59,3530,3970,3150,13128646,46391430630,96643545600,30201108
078000,텔코웨어,KOSPI,,9950,50,0.51,9900,10080,9900,7258,72202970,96541924700,9702706
189690,포시에스,KOSDAQ,벤처기업부,3525,810,29.83,2745,3525,2735,39315681,127235615465,96309940725,27321969
027830,대성창투,KOSDAQ,중견기업부,1782,23,1.31,1763,1816,1722,1056420,1887188585,96228000000,54000000
145210,다이나믹디자인,KOSPI,,5560,-160,-2.80,5670,5680,5440,151466,840656230,96194077080,17301093
067830,세이브존I&C,KOSPI,,2340,0,0.00,2305,2365,2305,24893,58017850,96035694300,41040895
127980,화인써키트,KOSDAQ,중견기업부,8110,180,2.27,7860,8110,7860,34278,272779130,96027947240,11840684
086040,바이오톡스텍,KOSDAQ,벤처기업부,6010,-10,-0.17,6020,6300,5980,44951,272463700,95909064470,15958247
417860,오브젠,KOSDAQ,기술성장기업부,24500,2200,9.87,22100,25000,21850,72993,1752381050,95668825000,3904850
078140,대봉엘에스,KOSDAQ,우량기업부,8610,10,0.12,8630,8890,8550,62183,539564500,95455445190,11086579
053260,금강철강,KOSDAQ,우량기업부,5090,90,1.80,4985,5090,4985,16503,82861395,95284800000,18720000
191420,테고사이언스,KOSDAQ,벤처기업부,11750,-260,-2.16,12400,12400,11720,20206,240770270,95278799500,8108834
049180,셀루메드,KOSDAQ,벤처기업부,2225,10,0.45,2195,2300,2175,241728,539193075,95240513125,42804725
065710,서호전기,KOSDAQ,우량기업부,18470,-40,-0.22,18520,19200,18440,5945,110121130,95120500000,5150000
226340,본느,KOSDAQ,중견기업부,2700,130,5.06,2610,2740,2545,2001663,5332550495,95069203200,35210816
241770,메카로,KOSDAQ,우량기업부,9320,-170,-1.79,9490,9490,9110,30471,283322980,94995404800,10192640
033830,티비씨,KOSDAQ,중견기업부,949,-3,-0.32,952,963,943,56325,53772169,94900000000,100000000
204210,모두투어리츠,KOSPI,,12120,-80,-0.66,12280,12810,11960,71192,885096160,94860997800,7826815
053980,오상자이엘,KOSDAQ,우량기업부,5340,50,0.95,5120,5450,5120,32569,173596460,94773689880,17747882
258610,케일럼,KOSDAQ,벤처기업부,3535,15,0.43,3690,3690,3425,41458,144183235,94692515155,26787133
000910,유니온,KOSPI,,6060,-60,-0.98,5990,6270,5940,800982,4910661980,94606411140,15611619
368600,아이씨에이치,KOSDAQ,기술성장기업부,5390,100,1.89,5350,5440,5200,27569,146871980,94531684940,17538346
347000,센코,KOSDAQ,기술성장기업부,2855,30,1.06,2805,2900,2805,107267,306257035,94229206480,33004976
097800,윈팩,KOSDAQ,중견기업부,1581,12,0.76,1569,1618,1546,250373,393870595,94203088176,59584496
002450,삼익악기,KOSPI,,1040,-5,-0.48,1036,1068,1036,83047,86828143,94152151600,90530915
363260,모비데이즈,KOSDAQ,벤처기업부,585,15,2.63,573,590,560,415344,240465142,94079025495,160818847
365330,에스와이스틸텍,KOSDAQ,중견기업부,3070,5,0.16,3075,3155,3025,381998,1178029805,93972700000,30610000
227840,현대코퍼레이션홀딩스,KOSPI,,10320,10,0.10,10390,10390,10310,2018,20866340,93920627520,9100836
101140,인바이오젠,KOSPI,,9340,0,0.00,0,0,0,0,0,93812977440,10044216
129920,대성하이텍,KOSDAQ,벤처기업부,6840,-150,-2.15,6940,7010,6710,482727,3296845910,93810962520,13715053
006880,신송홀딩스,KOSPI,,7910,-520,-6.17,8800,8940,7860,1800338,15156525870,93566266780,11828858
011370,서한,KOSDAQ,우량기업부,927,-16,-1.70,926,948,923,281372,262232654,93529539855,100894865
046120,오르비텍,KOSDAQ,중견기업부,3455,0,0.00,3485,3520,3390,280793,973514425,93522786920,27068824
010600,웰바이오텍,KOSPI,,1028,-11,-1.06,1038,1058,1020,1199773,1244944586,93469262396,90923407
031820,콤텍시스템,KOSPI,,772,13,1.71,759,772,750,319532,243257114,93451731752,121051466
290090,트윔,KOSDAQ,벤처기업부,12600,-200,-1.56,12900,12900,12600,3181,40390320,93344176800,7408268
056090,이노시스,KOSDAQ,관리종목(소속부없음),1180,0,0.00,0,0,0,0,0,93078496760,78880082
347770,핌스,KOSDAQ,벤처기업부,4065,180,4.63,3885,4065,3860,120146,481489365,92913875730,22857042
158430,아톤,KOSDAQ,벤처기업부,4115,45,1.11,4035,4150,4035,102744,420081585,92902853025,22576635
430690,한싹,KOSDAQ,벤처기업부,17050,250,1.49,17200,17550,16810,59504,1018818980,92882858750,5447675
048430,유라테크,KOSDAQ,중견기업부,8060,100,1.26,8000,8070,7920,18621,149267100,92851200000,11520000
080000,에스엔유,KOSDAQ,우량기업부,2705,-5,-0.18,2690,2750,2680,73626,199485115,92843363350,34322870
305090,마이크로디지탈,KOSDAQ,기술성장기업부,5930,10,0.17,6060,6110,5860,36432,217447290,92725417520,15636664
039860,나노엔텍,KOSDAQ,중견기업부,3450,20,0.58,3430,3480,3410,35199,121117980,92486313150,26807627
007110,일신석재,KOSPI,,1194,32,2.75,1158,1219,1158,460439,548711982,92483192340,77456610
003480,한진중공업홀딩스,KOSPI,,3130,-25,-0.79,3110,3200,3105,14626,45840590,92428311560,29529812
452300,캡스톤파트너스,KOSDAQ,중견기업부,6600,100,1.54,6390,6760,6280,1176370,7669260800,92363733000,13994505
263800,데이타솔루션,KOSDAQ,중견기업부,5690,490,9.42,5160,5950,5110,4013997,22732523410,92271202200,16216380
33626K,두산퓨얼셀1우,KOSPI,,6870,50,0.73,6810,6880,6750,8400,57106390,91812054000,13364200
185490,아이진,KOSDAQ,벤처기업부,3395,-90,-2.58,3440,3530,3350,117062,403031835,91766116680,27029784
417840,저스템,KOSDAQ,벤처기업부,12810,160,1.26,12600,12830,12100,34722,438902450,91700705250,7158525
244920,에이플러스에셋,KOSPI,,4055,5,0.12,4045,4170,4030,21843,88637440,91674195115,22607693
065130,탑엔지니어링,KOSDAQ,중견기업부,5370,110,2.09,5270,5370,5250,14280,75832480,91656760260,17068298
